business_id,name,primary_category,categories,city,price_range,avg_rating,review_count
dQIO_7U0sUkNXzbDaZ-LHQ,Huron Square Deli,Cafes,"Cafes, Sandwiches, Restaurants, Delis",Cleveland,1,3.6666666666666665,15
7oS4RyfwnQ3n9fARzjsNNg,Golden Dragon Restaurant,Chinese,"Restaurants, Chinese",Cleveland,1,3.142857142857143,7
E620tPFKKAVOi7EjF1nJHA,Fresh Catch Seafood Express,Seafood,"Seafood, Restaurants",Cleveland,2,4.2,5
7sz9Rw1dbIEfLy-L9qB3Tw,Chopstick Chinese Restaurant,Chinese,"Restaurants, Chinese, Asian Fusion",Cleveland,1,3.4782608695652173,23
ESCeeLwhOSZ1ketQn1nq8A,Kim Se Cambodian Cuisine,Cambodian,"Cambodian, Restaurants, Thai",Cleveland,1,4.285714285714286,7
1gQrMs-I8oKg2p-iRxznzQ,Soho Chicken + Whiskey,Bars,"Bars, Breakfast & Brunch, Restaurants, Southern, Nightlife",Cleveland,2,4.185714285714286,140
pP4MRsHfrage-sm4mXYFAQ,Applebee's,Burgers,"Burgers, American (Traditional), Restaurants, Sports Bars, Bars, Nightlife, Sandwiches",Cleveland,2,2.857142857142857,7
0G-WFdOu3_KW3mBZJQq5Cg,Phuel Cafe,Fast Food,"Fast Food, Specialty Food, Food, American (New), Cafes, Health Markets, Restaurants",Cleveland,2,3.9615384615384617,26
fKJK8Wrfhq9n6qNqWZ6J0Q,Burger King,Burgers,"Burgers, Fast Food, Restaurants",Cleveland,1,2.5,6
B7pVrERldmQmrbkSU_wjgg,Hansa Brewery,Pubs,"Pubs, German, Breweries, Restaurants, Food, Bars, Nightlife",Cleveland,2,3.9545454545454546,22
e1RcTvtihmYdf8At7hLgRw,JACK Cleveland Casino,Adult Entertainment,"Adult Entertainment, Nightlife, Casinos, Bars, Arts & Entertainment, Buffets, Restaurants",Cleveland,2,3.25,88
_5PJ4GHIXNdUdXtohylKGQ,Lucky's Café,Food,"Food, Coffee & Tea, Breakfast & Brunch, Desserts, Restaurants",Cleveland,2,3.8588709677419355,248
iDUPJOcU1VRQv9aK6Egztw,White Castle,Burgers,"Restaurants, Burgers, Fast Food",Cleveland,1,2.5,8
OA5Li3ySzhrbG_WvD_QGYA,Barrio,Bars,"Restaurants, Bars, Mexican, Nightlife",Cleveland,2,3.8614718614718613,231
WHlbUb5SNdXDKYfkNDo89A,Pickwick & Frolic Restaurant & Club,Food,"Food, Ice Cream & Frozen Yogurt, Nightlife, American (Traditional), Bars, Lounges, Restaurants",Cleveland,2,3.4375,48
IBTbSC9zAodn54NuuphLhQ,Fluffy Duck Cafe,Cafes,"Restaurants, Cafes, Food, Coffee & Tea, Bakeries",Cleveland,1,4.090909090909091,11
CikuTcu41X3UZsp8YjCjSQ,Vita Urbana,Convenience Stores,"Convenience Stores, Food, Bars, Restaurants, American (New), Gastropubs, Nightlife, Specialty Food",Cleveland,2,4.0,6
Rcx0AQSEmqiuRDE_FUMUGQ,Whiskey Island Still & Eatery,Bars,"Bars, Pubs, Arts & Entertainment, Music Venues, American (Traditional), Restaurants, Nightlife",Cleveland,2,2.3333333333333335,9
2JeciNHrJE_tI-o2tUCu5w,Ty Fun Thai Bistro,Thai,"Thai, Restaurants",Cleveland,2,3.9166666666666665,72
dCRjbHW3JCQwQMl6tvjWiw,Starbucks,Cafes,"Cafes, Coffee & Tea, Restaurants, Food",Cleveland,1,3.4166666666666665,12
W1hXfgnugKfVV1wDhko5lw,Flat Iron Café,Pubs,"Pubs, Irish, Nightlife, Bars, Restaurants",Cleveland,2,4.1923076923076925,26
ivtLwRZfMq9Hagk8nW-xzQ,Maha's Falafil,Falafel,"Falafel, Ethnic Food, American (Traditional), Restaurants, Food, Mediterranean, Specialty Food, Middle Eastern",Cleveland,1,4.7407407407407405,27
5CqM8dr3d3LI_B-1_-5U7A,Cibreo Italian Kitchen,Food,"Food, Event Planning & Services, Gelato, Caterers, Restaurants, Italian",Cleveland,2,3.6923076923076925,39
GVTL5nxjlhzdXJMy4-4HBA,Sun Sun Chinese Restaurant,Chinese,"Restaurants, Chinese",Cleveland,1,3.3333333333333335,6
n_UkzLCAMCIqhUnu-iLQyw,Bricco,Italian,"Italian, Restaurants, American (Traditional)",Cleveland,2,3.6666666666666665,12
Z2zynjhj6umPoHwLVfyOkw,Don Tequila Mexican Restaurant,Mexican,"Mexican, Restaurants",Cleveland,1,3.125,16
ja7zjowr6ymsVglQXZZ6BA,Great Taste Chinese Restaurant,Chinese,"Chinese, Buffets, Restaurants",Cleveland,1,3.0434782608695654,23
-Glmj_sxqCu0F3G62kFt1Q,Mazzone & Sons Bakery,Food,"Food, Pizza, Italian, Bakeries, Restaurants",Cleveland,1,4.333333333333333,9
cuYl-tgIioYVp619BlmokA,Pho Ha Nam,Vietnamese,"Restaurants, Vietnamese, Japanese",Cleveland,2,4.3,10
g5XW5RiVhykjleeRrWlJ2g,Flying Cranes Cafe,Japanese,"Japanese, Coffee & Tea, Asian Fusion, Food, Restaurants",Cleveland,2,3.903225806451613,31
54ne9NBqgiWQAx0-RrOaFQ,Sterle's Country House,Ethnic Food,"Ethnic Food, Modern European, Eastern European, Restaurants, Food, Nightlife, German, Bars, Specialty Food",Cleveland,2,3.5405405405405403,37
4IdcT63iE5fNrVzayZtKEw,Valentino's Pizza,Pizza,"Pizza, Restaurants",Cleveland,1,3.9583333333333335,48
RGq0qjn2ifmnRWTJ8bfOPw,Press Wine Bar,Bars,"Bars, American (New), Wine Bars, Restaurants, Nightlife",Cleveland,2,3.6911764705882355,68
pN3UbQ1n4WVli-kfFDfWug,Fabios Pizza,Pizza,"Restaurants, Pizza",Cleveland,2,2.8333333333333335,6
XhMfL-6lt-prYyC9Lp02gg,Best Wok Chinese,Chinese,"Chinese, Restaurants",Cleveland,1,3.857142857142857,7
WEs9MN1M6tixwEz844jCUw,Nunzio's Pizzeria,Pizza,"Pizza, Restaurants",Cleveland,1,2.8461538461538463,13
fId--RMAhHZcJagMSD-aUw,Crop Kitchen,Sandwiches,"Sandwiches, Nightlife, Restaurants, Bars, American (New), Lounges, Sushi Bars",Cleveland,2,3.5365853658536586,41
YmWTejuNaIuABtkNZQV5JA,Arcadian Food & Drink,Bars,"Bars, Nightlife, Breakfast & Brunch, Seafood, Cocktail Bars, Restaurants, Pizza",Cleveland,2,4.166666666666667,12
YpfMt985ZQCNID-eehG-uQ,East End Restaurant & Bar,Bars,"Bars, Event Planning & Services, Restaurants, American (Traditional), Nightlife, Venues & Event Spaces",Cleveland,2,3.7222222222222223,18
ZvU3diVRI7LUG6YcwmIKjg,Ridgewood Inn,Nightlife,"Nightlife, Bars, American (Traditional), Restaurants, Dive Bars",Cleveland,2,4.0,6
nOwexc-fUenxAtJf8cNW-g,Walnut Wednesdays,Festivals,"Festivals, Arts & Entertainment, Food Stands, Restaurants",Cleveland,2,4.428571428571429,14
fjjDfZkChBWyCtbL7bvb2Q,Wexler's Tavern & Eatery,Pubs,"Pubs, Nightlife, American (Traditional), Chicken Wings, Restaurants, Bars, Burgers",Cleveland,2,3.4,15
tXJkGjBkGOZHWAcCmlzS6w,Valerio's Restaurant,Italian,"Italian, Nightlife, Bars, Restaurants",Cleveland,3,4.105263157894737,19
uZZnIe0KJEpFlJlYedrQsg,Inchin's Bamboo Garden,Asian Fusion,"Asian Fusion, Chinese, Restaurants",Cleveland,2,2.230769230769231,13
1v9TVINzMod7JfSQI7Aayw,Bombaychaat,Indian,"Indian, Food, Halal, Restaurants, Fast Food, Specialty Food, Ethnic Food",Cleveland,1,3.9642857142857144,28
iWLNyADtZsORV58bttRrBQ,Pizza 216,Fast Food,"Fast Food, Pizza, Nightlife, Restaurants, American (New), Food, Tapas/Small Plates, Bars",Cleveland,2,4.027777777777778,36
tNw9uqfIzl247SfiZ-JBLw,Alesci's Downtown,Italian,"Italian, Restaurants, Pizza",Cleveland,1,3.8,5
9FgYJqenmSxWdM4VH0Z6lg,Mod Meals,Food,"Food, Restaurants, Food Delivery Services",Cleveland,2,4.2,5
dyiNt5ZTQQsLpX3Vt-hWng,Mi Casita Mexican Restaurant & Taqueria,Tex-Mex,"Restaurants, Tex-Mex, Mexican",Cleveland,2,3.2857142857142856,7
ZeN8xHEhsPS-amDyZSYJ9w,Ruth's Chris Steak House,Steakhouses,"Restaurants, Steakhouses",Cleveland,3,4.375,8
7kjQBf9FvS-wUXawx965QQ,P Jay's Pizza,Pizza,"Restaurants, Pizza",Cleveland,2,2.8,5
Lox6-6gfbRXgc4VMMwPb7g,Thirsty Parrot,Nightlife,"Nightlife, Restaurants, Bars, American (New), Sports Bars",Cleveland,2,3.533333333333333,15
x39RAjfckW2buRTZ57rKDA,Charlie's Restaurant,Diners,"Diners, Breakfast & Brunch, Burgers, Restaurants",Cleveland,1,3.5555555555555554,9
Aw4HH_bjUL8L_EU61mgQHg,Tasty Pizza,Food,"Food, Pizza, Restaurants, Italian, Food Delivery Services",Cleveland,2,3.888888888888889,9
eQPmRBwVHCX3mx5ld03OFA,Michael's Bakery,Bakeries,"Bakeries, Donuts, Restaurants, Food, Delis",Cleveland,2,4.714285714285714,7
228mfqUuGbnCs1kiupJXZw,Map of Thailand,Thai,"Thai, Restaurants",Cleveland,2,4.285714285714286,70
rQ9qBma0ol5N5O_sOZ-l8w,Goodman's Sandwich Inn,Delis,"Restaurants, Delis",Cleveland,1,3.857142857142857,7
Pnv-BffVgfQmXb8y_DEWMQ,Latitude 41n,Diners,"Diners, Breakfast & Brunch, Restaurants",Cleveland,1,3.411764705882353,68
h0Wmyzb8q0bXbrqmWqVvfQ,Jackie Chen Dragon Tower Restaurant,Chinese,"Restaurants, Chinese",Cleveland,2,3.75,20
T4OTL7ZGe-UTrpWl3KwZOA,Market Avenue Wine Bar,Nightlife,"Nightlife, Tapas/Small Plates, Wine Bars, Restaurants, Bars",Cleveland,2,4.446808510638298,47
NbjeMaUoYT_XUB8PWnwLkw,Pizza Pan,Pizza,"Pizza, Restaurants",Cleveland,1,1.8,5
1YGQsn4AHPbcVsRmHqbeqQ,B Spot - Horseshoe Casino,Burgers,"Burgers, Salad, Restaurants",Cleveland,2,2.8333333333333335,12
LnYkQ2Hjm-klqYJVgZ1cEQ,Sakura,Chinese,"Restaurants, Chinese, Japanese, Sushi Bars",Cleveland,1,3.6666666666666665,9
0youcKV6-eE3F2MQj1l6Fw,100th Bomb Group,Venues & Event Spaces,"Venues & Event Spaces, American (New), Sandwiches, Restaurants, Event Planning & Services, African",Cleveland,2,3.107142857142857,28
gUR2pWQKLPgMEm_R_aI_aw,Shooters On The Water,Wine Bars,"Wine Bars, Seafood, Event Planning & Services, Venues & Event Spaces, Nightlife, Bars, American (Traditional), Sandwiches, Burgers, Cocktail Bars, Dive Bars, American (New), Restaurants",Cleveland,2,2.5636363636363635,55
i40pCeg6QG5CsAvP0Vp0Xg,Bistro On Lincoln Park,Breakfast & Brunch,"Restaurants, Breakfast & Brunch, Food, American (New)",Cleveland,3,3.1666666666666665,12
ib8kSuDsmqLpbXuIs4KfKw,Kim's Wings,Chicken Wings,"Restaurants, Chicken Wings, Barbeque",Cleveland,1,3.7,10
GEkDYesNiLzMA4Ib0velBg,Potbelly Sandwich Shop,Food,"Food, Italian, Delis, Restaurants, Sandwiches, Breakfast & Brunch, Fast Food",Cleveland,1,3.875,8
gNER9lE1Ma9FLm9MBsvYgg,Market Garden Brewery,Breweries,"Breweries, Restaurants, Food, Gastropubs, American (New)",Cleveland,2,3.5619047619047617,210
sYo2QHxXMnO1IfALy21tIg,Pure DeLite Strongsville,Gluten-Free,"Gluten-Free, Coffee & Tea, Bakeries, Food, Restaurants",Cleveland,2,2.8333333333333335,6
evNdyHPR1B8E1aIoUAsGrQ,Chipotle Mexican Grill,Mexican,"Mexican, Fast Food, Restaurants",Cleveland,1,1.6111111111111112,18
7d3tmP0XIFdjdqQ6hBRA4Q,IL Bacio,Italian,"Restaurants, Italian",Cleveland,3,3.7333333333333334,15
sRqlwSng2nHqTZuggX__Mw,Wilbert's Food & Music,Nightlife,"Nightlife, Bars, American (Traditional), Arts & Entertainment, Restaurants, American (New), Music Venues",Cleveland,1,4.181818181818182,22
IoXcQkLpEaiv6S7ITelLWg,Ushabu,Tapas/Small Plates,"Tapas/Small Plates, Pan Asian, Restaurants, Taiwanese, Hot Pot, Japanese",Cleveland,2,4.44,25
F2pfjAZ_3dMTGCKv6c5wOw,Momocho,Mexican,"Restaurants, Mexican",Cleveland,2,4.08300395256917,253
EtLmuDIMsBCmqdgpysz60Q,La Strada,Italian,"Italian, Restaurants",Cleveland,3,3.0,36
Xny0n0s98TpP82sQxfgIMQ,Sokolowski's University Inn,Polish,"Polish, Nightlife, Restaurants, American (Traditional), Bars",Cleveland,2,4.267441860465116,172
PPCuGwbGA7HlhsGh8dbBsA,Taj India Palace,Buffets,"Restaurants, Buffets, Indian",Cleveland,2,3.96875,32
bupMXFUaZfranBLdaVcRww,Ginko,Sushi Bars,"Sushi Bars, Japanese, Restaurants",Cleveland,3,4.336065573770492,122
5mJlO3oCw_4vvbq1qM6OEg,La Bodega,Soup,"Soup, Salad, Sandwiches, Restaurants",Cleveland,2,3.9038461538461537,52
nJrFxROYx9sis3acKkhzgA,Lolita,Food,"Restaurants, Food, American (New), Ethnic Food, Specialty Food",Cleveland,2,4.264516129032258,155
-V-fpvR47iZJ5jq8Eit7ng,Murray Hill Market,Event Planning & Services,"Event Planning & Services, Delis, Caterers, Grocery, Food, Restaurants, Sandwiches",Cleveland,2,4.571428571428571,28
TIhj44mic9wxLcv18BJTLA,BRGR 9,American (Traditional),"Restaurants, American (Traditional)",Cleveland,2,3.096774193548387,31
J4jxIxv_vgmWHCajos_B8w,Taza A Lebanese Grill,Middle Eastern,"Restaurants, Middle Eastern, Mediterranean",Cleveland,2,4.112903225806452,62
Qeie5-8-S_hLPk7_ujpajw,The Nauti Mermaid,Seafood,"Seafood, Desserts, Restaurants, Breakfast & Brunch, Food",Cleveland,2,3.392857142857143,84
OD2dbQTKN7FS01fHzZqqzA,The Bourbon Street Barrel Room,Cajun/Creole,"Cajun/Creole, Nightlife, Restaurants, Bars, Seafood",Cleveland,2,4.036036036036036,111
s7SaLKwhfRXZqYY6NClLew,Market at Flying Fig,Beer,"Beer, Wine & Spirits, Restaurants, Sandwiches, Food",Cleveland,2,4.166666666666667,18
-F0B5F1YLx7093otwgboxw,Wild Eagle Saloon,American (Traditional),"American (Traditional), Restaurants, Nightlife, Music Venues, Beer Bar, Arts & Entertainment, Bars",Cleveland,2,3.823529411764706,17
JezHN-9KKLTMbojq00VP0g,Le Petit Triangle Café,French,"Restaurants, French, Breakfast & Brunch, Cafes",Cleveland,2,4.089041095890411,146
CzcfYhCbzPoVEgVZfOgw8A,The Boiler 65,Seafood,"Restaurants, Seafood",Cleveland,4,3.0,7
1FbPiw_tWdyjrUcJa41Zvg,Goodfellers,Beer,"Beer, Wine & Spirits, Caterers, American (Traditional), Event Planning & Services, Burgers, Nightlife, Restaurants, Bars, Sports Bars, Food",Cleveland,2,2.857142857142857,7
gWz6E7v0i403_t8Ntor5JQ,Santorini Greek Taverna,Mediterranean,"Mediterranean, Restaurants, Greek",Cleveland,2,4.1875,32
wzj2cMpiDJW0HB3iCvCOYA,The Jolly Scholar,Event Planning & Services,"Event Planning & Services, Bars, American (New), Restaurants, Caterers, Nightlife, Food, Breweries",Cleveland,1,3.888888888888889,36
K6I_546GX7wxvI4CVZDrRQ,Taco Bell,Mexican,"Mexican, Fast Food, Restaurants, Tex-Mex",Cleveland,1,3.0,6
IYpaW7h8aPYKIK84_ZKMIg,Puente Viejo,Nightlife,"Nightlife, Restaurants, Mexican, Tapas Bars, Bars",Cleveland,2,4.0,22
OiCcesI28uoVgdYmO8VjXw,Big Boy Restaurant,Burgers,"Burgers, Restaurants, Breakfast & Brunch, Sandwiches",Cleveland,1,2.75,8
IJlEACzNH-i_6Ovppj1KSQ,The Plum Cafe & Kitchen,American (Traditional),"American (Traditional), Cafes, Bars, Restaurants, Nightlife",Cleveland,2,4.423076923076923,26
7FFlMoNoIW5W3KgCYqknmQ,Cleveland Airport Marriott,Event Planning & Services,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Restaurants, Hotels",Cleveland,2,3.8333333333333335,6
nZnebnuZDiBJxEMDxcDF-w,Winners Sports Bar & Grill,Bars,"Bars, Burgers, Sports Bars, Restaurants, Nightlife, Chicken Wings",Cleveland,2,3.2,5
k-XN0KuOWPU5xZlfXOVSlA,Ninja City Kitchen and Bar,Bars,"Bars, Restaurants, Japanese, Nightlife, Asian Fusion, Ramen",Cleveland,2,3.3333333333333335,60
tnvy8Xt_pRGIpWzcOJf9-g,Omar's Seafood & Grill,Seafood,"Restaurants, Seafood",Cleveland,2,4.0,4
oHeiAs-mnDJU1_4BD8_5Dg,Señor Tequila Mexican Grill & Cantina,Mexican,"Restaurants, Mexican",Cleveland,2,3.5,18
mbk0WvEjeVXUEckUq5D1BQ,Greek Express,Greek,"Restaurants, Greek",Cleveland,1,4.083333333333333,12
t9zdTrf38kkE7XTmkrsMyQ,Nexus Café & Coffeehouse,American (New),"American (New), Food, Restaurants, Coffee & Tea",Cleveland,1,3.7777777777777777,9
Aob9kNExpqUX5zD5culM9A,Eat At Joe's,Breakfast & Brunch,"Restaurants, Breakfast & Brunch",Cleveland,1,4.083333333333333,24
Cg7LzEnDacKMrNaezjRGsA,Steve's Family Restaurant,American (Traditional),"American (Traditional), Restaurants, Diners, Breakfast & Brunch",Cleveland,1,4.166666666666667,12
z82CyKgRSX2KyUWgphygtg,Gabe's Family Restaurant,Breakfast & Brunch,"Restaurants, Breakfast & Brunch",Cleveland,1,3.5,12
K6fYrrTorlpXmqutRcrHzg,Tremont Taphouse,Nightlife,"Nightlife, Gastropubs, Pubs, American (New), Restaurants, Beer Bar, Bars",Cleveland,2,4.087628865979381,194
C68LYoOSiitXTczAFXjdiQ,Maha's Cafe,Middle Eastern,"Middle Eastern, Restaurants",Cleveland,1,4.5,18
dqzdumTXqMvoB7SVXos-Qg,Hodge Podge Truck,Street Vendors,"Street Vendors, American (New), Food, Food Stands, Restaurants",Cleveland,2,3.875,8
J5tGb5yI9-bMEohZrtf0SQ,Carmino's Pizza,Pizza,"Pizza, Restaurants",Cleveland,2,3.5,12
t7b_86s_Q__P35H9NXedhw,Gyro World,Ethnic Food,"Ethnic Food, Greek, Food, American (New), Restaurants, Specialty Food",Cleveland,1,4.0,11
U-wZPV97TC3cAmIPyupwXA,Victoria's Deli & Restaurant,Delis,"Delis, American (New), Restaurants, American (Traditional)",Cleveland,1,3.625,8
h0eR5-U7hWtkKeYbqJIqPA,Luchita's Express,Mexican,"Mexican, Restaurants",Cleveland,1,4.4,5
l_MAsRrpzf2sXPykr9DyxQ,Capri Pizza,Pizza,"Pizza, Restaurants",Cleveland,1,4.105263157894737,19
kf5vUoZTGedgydqce2e08g,Fat Fish Blue,Cajun/Creole,"Cajun/Creole, Restaurants, American (New), Seafood",Cleveland,2,2.888888888888889,9
MAXMZMUEprc7rUMeoXrarw,Daily Press,Juice Bars & Smoothies,"Juice Bars & Smoothies, Restaurants, Desserts, Food, Cafes, Coffee & Tea",Cleveland,2,4.6,15
123cbSJgE-BzNCzXV_7r0g,North Coast Cafe,Buffets,"Restaurants, Buffets, American (New)",Cleveland,2,3.5833333333333335,12
GQRql4WEd_tdMXJDzb7WIA,McNultys Bier Markt,Nightlife,"Nightlife, Bars, Food, American (New), Gastropubs, Restaurants, Lounges, Beer, Wine & Spirits, Belgian",Cleveland,2,4.247422680412371,97
pGjtxXBq4tZcdKdgTU-Tww,Little Hong Kong,Chinese,"Chinese, Restaurants",Cleveland,1,4.0,9
wbGOeoSttZguRXldqaiBVA,Zanzibar Soul Fusion,Soul Food,"Soul Food, Restaurants, Southern",Cleveland,2,3.1666666666666665,24
956ZfpypyxLLkRmlaHWGkA,Double Dragon Buffet,Chinese,"Chinese, Buffets, Restaurants",Cleveland,2,3.6,10
LnkkArYSmU9pYRWOO6oPzw,Yours Truly Restaurants,Diners,"Restaurants, Diners",Cleveland,1,3.0606060606060606,33
MmHg20VupqMSQXL0jLNFmg,Cedarland At the Clinic,Middle Eastern,"Middle Eastern, Restaurants",Cleveland,1,3.5,12
EoHYfqfIIRhDuI1h5YWagw,David's At Marriot Key Center,Breakfast & Brunch,"Breakfast & Brunch, Hotels, Restaurants, Event Planning & Services, Hotels & Travel, American (Traditional)",Cleveland,2,3.6,5
ajCLNse9PXoZniKna0S69Q,Don Ramon,American (New),"American (New), Mexican, Restaurants",Cleveland,2,3.625,8
r2BP0Irh63hqYUDSZd0ijQ,Stancato's Italian Restaurant,Italian,"Italian, Pizza, Event Planning & Services, Restaurants, Caterers",Cleveland,2,3.8214285714285716,28
ygpvIw60wGri7cr3CA9Ipw,Jerusalem Grill,Kosher,"Kosher, Middle Eastern, Chinese, American (New), Restaurants",Cleveland,1,4.166666666666667,6
bJtlSfdr8KPCSsOr9PvGjw,Gina's Place,Diners,"Diners, Breakfast & Brunch, American (Traditional), Restaurants",Cleveland,1,4.428571428571429,7
7toYPf5ZAjCkEuwaMPtDwQ,Wah Fu Chinese Restaurant,Chinese,"Chinese, Restaurants",Cleveland,1,2.0,8
9p-oDNOVSG38rRN-15MviQ,Korea House,Korean,"Korean, Restaurants",Cleveland,2,3.731707317073171,41
CRSr30-6ZZnT29gV13_eqw,Terrace Club At Progressive Field,American (Traditional),"American (Traditional), Restaurants",Cleveland,3,2.8,5
en2o4Y4kdDHIDc5P82EXBw,Simply Greek,Caterers,"Caterers, Burgers, Restaurants, Event Planning & Services, Greek, Mediterranean",Cleveland,1,4.56,25
WAzIjBcsRIY7HKhTMxVeow,Black Dog Kitchen & Bar,Gastropubs,"Restaurants, Gastropubs, American (New)",Cleveland,2,3.0588235294117645,17
HUTDbniG4URIGfkP8e_cfA,Quaker Steak & Lube,Chicken Wings,"Chicken Wings, Burgers, Restaurants, American (Traditional)",Cleveland,2,3.8333333333333335,6
3z6gQVDbWuykm-a8R1YyJg,Captain Tony's Pizza,Pizza,"Pizza, Restaurants",Cleveland,1,2.8,5
dcT4gXG-lY7xlaU_YPaZTw,Cafe 55,Coffee & Tea,"Coffee & Tea, Breakfast & Brunch, Food, Cafes, Restaurants",Cleveland,2,3.75,8
MTQot6uazWb2SV3WABa20Q,Lincoln Tap House,Nightlife,"Nightlife, Bars, American (Traditional), Restaurants, Sports Bars",Cleveland,2,3.0,19
MHxce6ztMkbYHR8z3Z1q3g,Jack's Deli & Restaurant,Delis,"Restaurants, Delis, Event Planning & Services, Caterers",Cleveland,2,3.803921568627451,51
Hy_UuNOaOgpoBDo-d-kcbw,Gabe's Deli,Delis,"Delis, Coffee & Tea, Restaurants, Food, Sandwiches",Cleveland,2,4.3478260869565215,23
soQEl35sQuARBOlH1Y6MaQ,Teresa's Pizza,Pizza,"Pizza, Restaurants",Cleveland,1,2.8,5
63ieHAevJ5szVnClT8FzGQ,Phoenix Coffee Bar,Coffee & Tea,"Coffee & Tea, Restaurants, Food, Cafes",Cleveland,1,4.7317073170731705,41
Jbl6p9CVkfCB8fWYFd2-Qw,Club Isabella,Diners,"Diners, Restaurants, French",Cleveland,3,3.2413793103448274,29
ttRnQ4PYIuR_ptgaTT2g_A,Athens Pizzeria,Italian,"Italian, Pizza, Restaurants, Mediterranean, Caterers, Event Planning & Services",Cleveland,1,4.461538461538462,13
taZtZfRU6AG-Q5T0CIS46Q,Nick's Diner,Breakfast & Brunch,"Restaurants, Breakfast & Brunch, Diners",Cleveland,1,3.4827586206896552,29
9IJ-TE4HEcAJQkUtc1A_Vw,Parallax Restaurant and Lounge,Sushi Bars,"Sushi Bars, Asian Fusion, Restaurants",Cleveland,3,4.020408163265306,98
VodyCVoc3QUoEsi0rv0opg,Mike & Dee's Diner,Breakfast & Brunch,"Breakfast & Brunch, Restaurants, Diners",Cleveland,1,4.142857142857143,7
aPnAEP8WzjJkxyAJ59GS8Q,Indies,Indian,"Indian, Pakistani, Restaurants",Cleveland,1,4.153846153846154,26
OyhCNhJJuJjUt2avxI5POg,Chocolate Bar,Nightlife,"Nightlife, American (New), Restaurants, Bars",Cleveland,2,3.0538461538461537,130
112pGcb0ZB666d_IwFt4jA,Chutney Rolls,Indian,"Indian, Restaurants",Cleveland,1,3.903225806451613,31
A4GjSb9NhUKGUoyyGHNwYQ,Don G's Pizzeria,Pizza,"Restaurants, Pizza",Cleveland,2,3.0,5
0ZPuFZMMYfRa3FRfjddCDA,The Spread Buffet,Buffets,"Restaurants, Buffets",Cleveland,2,2.375,16
bgNmUYcraelf27TviWEMGA,Inn On Coventry,Breakfast & Brunch,"Breakfast & Brunch, Diners, Restaurants",Cleveland,1,4.104347826086957,115
D6KoYvnmWswZJjdGm0uiqA,Girves Brown Derby,Steakhouses,"Steakhouses, Beer, Wine & Spirits, Restaurants, Food",Cleveland,2,2.8181818181818183,11
Ur4eYOFq4qVLHkZJNmcqfQ,Prosperity Social Club,Nightlife,"Nightlife, Bars, Restaurants, Pubs, Breakfast & Brunch",Cleveland,2,3.9722222222222223,108
aV-f_elvNoDG-yC6XJ5NKg,Gypsy Beans and Baking Company,Sandwiches,"Restaurants, Sandwiches, Bakeries, Food, Coffee & Tea",Cleveland,1,4.095890410958904,73
nWW6fBfBljiRFa4sG7TyxA,The Black Pig,American (New),"American (New), Restaurants, French",Cleveland,2,4.016393442622951,61
CuIPocteo1F3LEn1OqUoHg,China Jade,Chinese,"Chinese, Restaurants",Cleveland,2,4.3,10
51kUjAGZLtDl1K3XV_UXxQ,Tropical Smoothie Cafe,Food,"Food, Juice Bars & Smoothies, Cafes, Restaurants",Cleveland,1,3.25,16
Ur4WVTUfMrTMW-yVsREEvA,Ticket To Tokyo,Japanese,"Restaurants, Japanese",Cleveland,1,3.888888888888889,9
Nkb9_PKgnVYZe8W1y_fBRg,Dante Next Door,American (Traditional),"American (Traditional), Italian, Restaurants, Pizza, Nightlife, Bars",Cleveland,2,4.1,40
3r_y_cjRlobJNApmXDJoRg,Phnom Penh,Cambodian,"Cambodian, Asian Fusion, Thai, Restaurants",Cleveland,2,3.5483870967741935,62
LNsZJP6jZ11e0tDljOLPiQ,Townhall,Salad,"Salad, Sandwiches, Food, American (New), Restaurants, Juice Bars & Smoothies, Beer, Wine & Spirits",Cleveland,2,3.9864864864864864,296
LtDYRcMJbJPhXPEklT29Fw,EDWINS Leadership and Restaurant Institute,French,"French, Cooking Schools, Adult Education, Restaurants, Specialty Schools, Education",Cleveland,3,4.638297872340425,47
v5MjMhbdEn2fSCtvmXdgZQ,Betty's Bomb Ass Burgers,Burgers,"Burgers, Restaurants, Food, Food Trucks, Vegan",Cleveland,2,4.714285714285714,7
Kr1ANk9o4NrLu87xoWB80A,The Parma Tavern,Sports Bars,"Sports Bars, American (Traditional), Nightlife, Restaurants, Bars",Cleveland,2,3.25,20
PBSnhhjJ9X2uMRgx4QhTcw,Sirius Pizza,Pizza,"Pizza, Restaurants",Cleveland,2,3.6666666666666665,6
EjBZKPyq_G9WMO01N8DnDw,Winking Lizard Tavern,Bars,"Restaurants, Bars, Sports Bars, Burgers, Nightlife, Chicken Wings",Cleveland,2,3.310344827586207,58
HmF1uRRxucvELiPWXXsZPw,Helio Terra Vegan Cafe,Juice Bars & Smoothies,"Restaurants, Juice Bars & Smoothies, Vegan, Food, Vegetarian",Cleveland,2,4.352941176470588,17
k1VQF6auj3RQT-QjMWtrEw,Artefino Art Gallery & Cafe,Art Galleries,"Art Galleries, Shopping, Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Arts & Entertainment",Cleveland,1,4.0,8
